tweet_id	text	label
1380218570802659335	@idontfeeltardy1 @DrBAHuc @Cherlour51 @KCCINews 🤣🤣🤣Now you are being ridiculous.  I’ve known a few folks hospitalized for COVID who were definitely not fat.  One of them died.  I had COVID.  This shit is real.  Just admit you are trying to troll and not have a serious discussion.	0
1383896259434405896	So week after my first shot I test positive for covid x.x time to.start my quarantine	1
1382160651431317505	Odd that I actually know someone who was hospitalized with blood clots after getting the J&amp;J.That's one more than the number of people I know that have been hospitalized with covid.	0
1386861289243385858	@aslavitt46 My ex-husband who never smoked, has no medications, is not overweight at all, has no comorbidities has been in the hospital with Covid pneumonia since last Tuesday. 40 ltrs of oxygen given three days in a row. This is no joke everyone is a target.	0
1365698276805124099	It’s been 90 days since I tested positive for Covid 19, my anti bodies gonna leave me vulnerable and I’m an essential worker that has to go in everyday ... where the f*ck is my vaccine, and I don’t want that johnson Johnson one! I DESERVE @GavinNewsom	1
1365771738676609026	@great2run I just saw your post. I had my 2nd Moderna shot on feb 19 and today I was diagnosed with shingles!! I’m wondering how long it was from your COVID vaccine and shingles diagnosis?	0
1376529027050172420	@acknottw1tter @drsanjaygupta I'm COVID POSITIVE now (as to be expected). So far, feels like seasonal allergies. Obviously, I'm quarantining with my wife already. MASK UP PEOPLE. THIS IS THE NEW NORMAL. That goes DOUBLE for you KARENS out there. If my wife didn't get tested weekly we would have NEVER KNOWN.	1
1385592917285392384	@VDHgov I took Pfizer vaccine first time left arm numb and not lift it second vaccine felt bad worst everyday went VA ER tested positive for COVID -19 felt like flu still have breathing issues fatigue weakness no appetite	1
1352247015040835584	Just got my first dose of the Covid-19 vaccine. They want me to wait for 15 minutes before leaving in case they need to rush me to the ER. 😷	0
1376901345576431620	@IdidntdoDallas Can usually just walk into the hospital near my house but they've closed it cos of covid.	0
1369514420909539330	Today is the last day my Mama alive at her SNF. She would die nearly seven weeks later, three days after being diagnosed with COVID-19. Please maintain appropriate protocols. Get the vaccine when you are able.	0
1376870365541117960	@SteveGott6 @leonbrown42 @msjhaffey @JamesMelville I’m not disputing that. But even if we are looking at deaths, we have 125k covid deaths. Even if all 34k of those catching it in hospital then die (that number will be nowhere near that high) then that’s a maximum death rate of 27%. The real number will be much lower.	0
1386689776137420800	i got my second vaccine shot (Pfizer) yesterday. My arm is a little sore but otherwise i feel fine. Months ago when i tested positive for COVID i had no symptoms. Makes me wonder if those who are asymptomatic after testing positive are more likely to feel fine after the vaccine?	1
1386612082074918915	need a covid test before I self isolate and go into hospital on Thursday. i still think all this is scary as shit and I dont think I'll ever get used to it... then having to cope with actually going into hospital! ffs! https://t.co/psQsHRZM0k	0
1382100115838668801	"@JaneyGodley Had 2 COVID tests whilst I was in hospital after a burst ulcer. Oh and the MRSA tests - ""We need to swab your crutch and backside""."	0
1361332431949881346	Very glad to know that all those years of being on a nebuliser, ending up in hospital cause of my asthma and shielding all year have been in vain cause I’m not “at risk enough” to be prioritised for the vaccine 😤🤬 #asthma #Covid19UK #NHS	0
1374848185886212102	@AnnaForFlorida @FLDEO Yeah it definitely changed from 2 days ago lol I was on ther and it said my year was up so I’m ineligible, but now I’m eligible again, I have to claim one week (this week) as I’ve tested positive for the Covid and have to miss work. Hope I can still get it for the time off	1
1361110580086657030	@SLady1961 @mdnij34 I read earlier and I can't remember where but either 1 or 2 people who had both received 2 doses of the vaccine were just diagnosed with Covid. Don't hold me word for word. I'm gonna try to find it.	0
1379976335678902278	Well, got vaccinated on Saturday, tested positive for COVID today. 😐 Given the short time frame I likely caught it prior to being vaccinated. Feeling not great but not awful, more embarrassed than anything else. Keep wearing your masks and keeping your distance folks.	1
1374772205993742336	Came home from work. Fatigued, some dizziness, and now a headache. COVID test later this afternoon. I still think it’s effects if my first vaccine dose, but being cautious. Hubs was in contact last week with someone who recently tested positive. He’s asymptomatic though.	0
1377268917589131270	“Teachers” in San Diego who refused to teach American children in-person bc of COVID are somehow able to teach illegal immigrant children in-person?Some of these kids flooding into our country have tested positive for this “life-threatening” virus. I’m confused. Not really.	0
1380471338352177158	What happens if you test positive for COVID before trying to get back into the US from your international destination? I talked with a travel agent who helped a couple get out of that predicament. WATCH NEXT on @WPXI at 6:45 AM. https://t.co/ud1hFo9sGH).	0
1384945622705479684	@ChadMC14 @DeathMetalV I've read on #CDC that Monoclonal antibody treatment (Bamlanivimab) not authorized for 'hospitalized' covid patients requiring oxygen support...somehow there is a risk it can make things worse for patients requiring oxygen support or ventilation	0
1377629191223586829	@MaggieW82391432 @welshsaver @Bungle2010 @BBCNews I don’t agree that death within 28 days of positive test should be counted as a covid death UNLESS covid was the actual cause. I also don’t agree that the public can be trusted to honestly report side effects of anything - people love to play the blame game.	0
1312013076619759617	Trump “tested positive for COVID-19” , they’ll push the agenda for tha vaccine saying he took it and got better then BOOM...COVID-19 Vaccinations. I might be wrong but I doubt it	0
1383206544687390721	@KaitMarieox I mean, okay but if you get covid and get hospitalized even though the hospitalization most definitely could’ve been prevented don’t complain 🤷🏻‍♀️	0
1374170890477449227	"One student came to OH to tell me he'd gone silent bc he'd been hospitalized with COVID, holding up hospital bill receipts to ""prove"" his story. Teared up when I told him first I wanted to hear how he was feeling, then we would talk about work. Let's be ppl first."	0
1363498371814723587	About 10 years ago I collapsed at work and was rushed to hospital after having a bad allergic reaction to diclofenic sic which I was prescribed. This is one of the reasons I am reluctant to have a vaccine that hasn't been fully tested.#COVIDVaccination	0
1380782558502252549	@YoGirlYolanda Damn, I felt I had Covid last night and I was convincing myself I needed to go to the ER and get tested smh	0
1382030516795359239	"@Katiejones672 @62Kjones62 Did he ever have Covid?? My wife had those exact same symptoms, the same tests, and the same results. She spent 2 days in the hospital and they could never find the cause. They blamed it on ""Long Haul Covid Syndrome"" and sent her home. I hope they can find something out for him!"	0
1382441545895440385	@PatriotsRmaga @GovMurphy And for the first time since I went back to work on March 1st she actually had a mask on and kept it on all day. So relieved I've got a family member in the hospital right now with Covid.  I take mask wearing seriously.	0
1380258079443456002	This girl at work got covid and she had all the symptoms I had and she’s in the hospital and like should I have been more concerned???	0
1374639709897564161	@piersmorgan Do we have worst death toll? I wonder how many actually died of covid not within 28 days of positive test, would be interesting to know	0
1371518133601628166	@leoultimater @ExtravertedFace @RabbiWolpe I don’t think he meant no one died post vaccine, but that no one vaccinated who later got COVID (i assume in the studies) died of the disease or had to be hospitalized, but I could be wrong.	0
1384524037351559172	@AmberRose2dusk @morganloewcbs5 I am sure they counted deaths by suicide as covid if they had tested positive. They were counting a car crash death as covid if you had tested positive last 60 days. Whatever it takes to inflate the stats for the BS narrative, Just like there was no flu...a miracle.	0
1376670093325783040	Curiosity killed the cat.I want to go find out if I’m negative or positive for COVID so I can leave the UK but I don’t wanna get the test. What am I gonna doooooo😩	0
1382390355903991810	I have been in contact with someone who tested positive for #COVID19. Got a call last night. My doctor said to self-monitor for a 3-4 days. I'll be running out to pick up some groceries and prescriptions. Then take it easy here at home. Been vaccinated, but why take chances.	0
1353514816208568320	@_janey I'm sorry but you are not very bright. He did not say it was the vaccine. He brought up a LEGITIMATE point that an alarming number of older individuals have died within 2 weeks after the vaccine. Had they been a positive PCR test instead of vaccine, it would be a covid death.	0
1374269385829982213	@GregAbbott_TX That’s funny seeing as my fiancé just tested positive along with my 9 month old baby. And that’s from you lifting the mask mandate. He works in bars so surprisingly he went a whole year without contracting covid until your dumb decisions. Just wait those numbers are gonna climb.	0
1373024570882588674	Hi everyone been away for a while been in hospital for a while with Covid and pneumonia but thanks to the amazing # doctor's and #nurses I am alive. This is what covid looks like for the non believes who thinks its a conspiracy @rosiedobbs @Montel_Williams @codespider https://t.co/5i9beyqPQV	1
1374422246760976387	@Minty4President @lewis_goodall @MPH1982 Some of these deaths had fuck all to do with covid. That’s the ones I’m on about. The ones who tested positive and died of some i thing totally unrelated within 4 weeks.	0
1378635355113545728	@elonmusk less photos for novel covid -sars 2    constitutionaly restricting/violating and widespread  no ,none ,proof positive from anyone that i know of existing with matching electron m scope pics from a positive test has anyone produced yet  all are same stock lab cultures regurgitad	0
1379172446197145606	@TravisMcP Yup. I got the vaccine mainly cuz I didn’t want covid again and I already have asthma. I thought I was gonna have to go to the hospital one night when I had covid. Coughing hurt and my chest pain was bad. I’ve got a history of pneumonia too	0
1383596611746500612	me and lexi tested for a 3rd time to see if she still had covid and if I had it. And she's still positive after a third time, but all her symptoms are gone. And im still negative lol	0
1376510342281449473	@GaryGra20623363 @Tom_Gray_Boxing He must've needed the money.Boxing is not the job to show up when you're sick.Herring is younger and always in phenomenal shape, so I expect him to be much better. Being in the hospital for COVID is different than just a 10 day quarantine..	0
1378289185010892800	@cov_Gretchen @gramyc44 Please take care of yourself, Gretchen.  My wife had a 103 temp six months ago and I took her to the ER.  It turned out to be COVID.  She was treated aggressively for 11 days and had pneumonia in both lungs.Thank God they saved her life. 🙏	0
1371914229993897992	Gino Aurriemma, U Conn women’s basketball coach tested positive with Covid. He got his SECOND shot 5 days ago. He’s feeling fine.9 days to total efficacy. *For anti-vaccers remember the idea is to not get really sick, hospitalized or dying. The virus is here to stay.Vaccine me!	0
1355564381208195073	@AlexBerenson I was sick and had lots of tests last summer. Covid and every tick borne disease. Nothing positive but the antinuclear antibody test  had my GP send me to a specialist for possible auto immune. I'm borderline. How many people are borderline  and vaccine might trigger it?	0
1382056851118903305	@BamaGaGa I don’t think Josh is leaving GH. And Real from what I’ve seen had a false positive Covid test but ABC still made him take the 2 weeks off as a just in case	0
1353736899882590210	Wasn’t able to get my COVID vaccine at the start of the month since I tested positive for it the day I was scheduled to get the first shot, so I rescheduled it for this Friday. Hopefully something else doesn’t come up. 🤞	1
1386687509430669312	@KayVonPaul @ChrisJohnsonMD @JRJHealey @markmcdougall13 @Monstercoyliar @Melissa40272056 @barryjohnreid21 @Chris_F_Carson @JSAHolmes @JaiKanta22 @BoastIra @ghoppe @irishman7771 @VersaceJedi @swedishchf @mcfunny @BurgerLab12 @numbers_truth @Nycweatherrepor @Double_O_Sebun @carlsmythe @AGTCnews @harryetaylor @moravec_tomas @BlainEillimatta @ale_battini @NateWeymouth @AngeliFrankie @ds13_manon @bryanvilleneuve @CarolHakios @Jamie83107302 @CJBowden1 @Kathmarval @_DrCJM_ @LilElectronBlue @And_NothingElse @hcornea @MonstaTofu @HouseOfGab @nyob7714 @lysandergrant @Awithonelison @_mamadeb @StopVaxxedLies @BeckyJohnson222 @Death_is_final @MacBaird13 @100Dianne @GeoffSchuler they don't test positive for COVID after being vaccinated. If you test positive, that means you are or have recently been infected. You didn't answer my question: the spike protein is made by the ribosome, what happens next? if you don't know just say so.	0
1387180453812006914	Anyone could just say they are fully vaccinated just to not wear mask, which put people at risk of catching Covid b/c those people who lied I mean we got veterans lying saying they don’t got Covid yet come in the hospital to expose people b/c they lied.	0
1379402354362056706	Varane has tested positive for Covid19 meaning he’ll miss today’s champions league home game against Liverpool. An already depleted squad getting trimmed the more. The gift just keeps giving and I’m loving it.	0
1382485953105776644	can't get diagnosed because of covid, can't get the vaccine because I'm undiagnosed. this is a special kind of hell	0
1379226964708495369	@leejcaroll did you know the state of arkansas (where I’m from) is down to almost 200 people in the hospital from covid currently, out of a population of 3 million..... why should I or anyone else worry about a problem that doesn’t exist	0
1376174357475627011	If I test positive for covid I’m blaming fucking Asda	0
1376778512061788160	@ASlavitt When I had Covid, I went to my doctor and my heart rate was 243 and I ended up in the ER. Now I have POTS. Get vaccinated.	1
1386454180563505155	I was released today back home  after after a 16 day battle with Covid/pneumonia 7 days I spent in the hospital.THANK YOU ALL FOR PRAYERS and CONTINUED Prayers!!!!! THANK YOU JESUS for this opportunity I will not miss it or take it it for Granted!!!!!!	1
1384222467133116426	@FakeKevinKugler I bet it test positive for COVID	0
1374316075337285636	@thewibblemovem1 @emmakennytv Well i had covid last jan and didnt end up in hospital! I actually was fobbed off by drs and still here #wibble	0
1374441087956254735	I've witnessed this with the Pfizer vaccine, the patient got a mild version of #COVID19, which they went on to spread- Three fully vaccinated Hawaii residents test positive for Covid https://t.co/BxiGax871S #Healthinnovations #Health #coronavirus #Immunology via @Independent	0
1381429957151297539	@TheBrophyShow @brianstelter I endorse this message. @brianstelter if you believe in science like you and the rest of the clowns at @CNN preach, you will see emerging evidence that most COVID patients hospitalized were very very overweight. We’re only looking out for you bud!	0
1378131102607437824	Someone please explain to me why if you are vaccinated and then you test positive for Covid, why you would have to quarantine? 🤔 the exact opposite of the purpose of the vaccine. True story, this is a case if mine that happened today.	0
1298878779679440899	@SkyNews Good. I'm still confused,  how is one tested positive for covid, and then weeks later test negative like Novak Djokovic, to allow him to play tennis. Does the virus leave the body? Does this mean a vaccine is just for those whose body can't fight the infection? I don't get it?💩	0
1368259555621232641	Booked next week for my covid vaccine (turns out if you’ve ever had emergency admittance to hospital for asthma you’re eligible now)I am wondering though, do I start picking up 5G after the first jab or do I need to wait for the second one? 🤣#CouldDoWithASpeedBoost	0
1379926405690101761	@AlexDGallant I work in the hospital, only thing that stabilized covid was “ stay at home orders “ many of the pateints that came in died. Plus, the vacine for covid was actually available in 2009. It rolled out late because they where arguing about who would pay for it.	0
1381386724408983554	@debipcfla @Acosta @JReinerMD @CNN As much as I would love to blame DeSantis, this isn't a snowbird problem. Covid cases in Michigan have shifted and are now being diagnosed in younger people compared to the first 2 waves.	0
1378042379983155201	Them: So Grant, a student at your school tested positive for COVID, and the teachers and students who spent the previous day in close contact with said student are not being quarantined. Me: ...Them: BuT wHy DoN’t YoU wAnT tO gO bAcK????	0
1376866878522540033	@stevenmckell Absolutely this! I got COVID the same time as my vaccinated 77 year old nan (who caught it in hospital after an op) - she had VERY mild symptoms thankfully, I was wiped out for 1.5 weeks 💀	0
1372617852142821378	@drdavidsamadi I’ve been a nurse 26 years. I cared for numerous patients diagnosed with CCP virus this past year. I never danced and even swayed. I have seen many posers dress up in the whole covid gear take a few selfies and leave the unit. Not once did they provide any care to these victims.	0
1385334485588250633	"@StephMillerShow Can we send a special shout out to that wonderful anti-vaxxer, &amp; paragon of 'Covid is a hoax' messaging, Ted Nugent, who gave a concert at an anti-mask supermarket in FL, AFTER being diagnosed with Covid. My shout out would consist of ""PHVCK U!"" #VaccinesWork #CovidIsReal"	0
1388426393772511234	@kbstewart @AdamCLove @JoeBrunoWSOC9 The chance for long term impacts from covid is much higher than the percent of incidents of blood clots.  Covid caused me perm damage, &amp; I ended up on blood thinners. Hospitalized due to suspected stroke from covid.  Risks for covid clots and strokes MUCH higher than vaccine.	1
1384633408878366726	@TheAuthorGuy I've heard similar.  I did have more of a reaction to the first shot.  Last March I came down with what tested to be Flu A, but I stayed sick much longer than I should have and was eventually diagnosed as having pneumonia.  Given the symptoms I feel fairly sure I had COVID.	0
1380177503441063938	When a manager can message me on fb to ask me to work but can’t do the same when they test positive for COVID. 🙄	0
1380120897927938049	got to the hospital for second covid injection and the fire alarm was going off and it was evacuated and that's just our luck but second jab received, two weeks and im fully pfizered up. got black sesame vanilla cakes to celebrate	0
1384206201647288321	Ugh somebody I was close to tested positive for COVID. Thankfully my test is tomorrow but bitch I didn’t wanna spend my days off in quarantine lmao	0
1375137966759284737	I'M GETTING TOP SURGERY ON THE 13TH OF APRIL.... As long as I don't get infected with Covid. I gotta have a test two days before and if it tests positive, I can't have it. 😩BUT, U KNOW!!!	0
1387221362595487747	@Averre13 @RealCandaceO I'm saying we have a 99% chance survival rate if we get it. That virtually guaranteed enough for me. More people die from the flu.Yet, shot is optional- it should be the same with Covid. An on a personal note- I got the flu shot and almost died- in the hospital for 2 days.	0
1382825126287138819	@Aethelwitha I googled you and saw you tested positive for Covid last year? How are you doing?	0
1379541879902105601	No doubt a tough year for many if not all. When I did my COVID test 31/11/2020 as precaution for back to school, I was so exhausted I went to bed before midnight - first time I can recall. Results 02/01 came back positive.	1
1386369737031049220	Since I started tracking these numbers daily many moons ago, I have found @AHCA_FL stats to be the most inconsistent on weekends.Broward's disconcerting drop in ICU bed availability to 3% while experiencing a huge drop in COVID hospitalizations is strange.	0
1373050079532228611	@JDVance1 An American citizen returning on a flight from El Salvador must take a COVID test to return.  A non citizen crossing the border illegally tests positive for COVID and they can enter the U. S.  This is just a crazy situation.  Am I alone in this opinion?	0
1352941480286023680	@DMinghella She’s ok but not great. She had the first vaccine on 17th Dec and was tested positive a week ago but she is working daily with Covid patients. I think it’s criminal (but that may be the mum talking!)	0
1359062411882467329	#COVID #lockdown #COVIDVaccination #UKGovernment I really hope they encourage vaccine recipients to be randomly tested just like everybody else. I’d love to see the faces of those who are tested positive after a vaccine. It will happen. I wonder if they’ll include that stat?	0
1382815732262653954	@suzseddon I shall state, that I have worked for the last year, on the road, visiting petrol stations, supermarkets, mixing with people within my field. Have been in direct contact with 5 different people who had covid test positive and nada. Sorry but, I'll take my chances, I got this far.	0
1345446968751960065	@BSUH_NHS I feel shocked when I tested myself and I am a covid positive. I had first and second CoVid vaccine. How could that be?	1
1373081579329880067	@UNC_Basketball @WellsFargo Disappointing end to the season, but I want to thank the players for all they did this year. I know I can’t imagine the sacrifices they made to play without one positive COVID test. I enjoyed watching them and look forward to next year.	0
1340082528405708801	@stuartlea6 @EversFam @realDonaldTrump stuart, I read the same statement from a patient in ICU who was dying from covid 19. He nows say he wishes he had followed the expert advice. He lived in the woods, had he never left home he would still be in good shape to get the vaccine. It's your choice. Don't screw it up!	0
1357137964644642817	I wrote a bit about why people can still test positive for COVID-19 after getting the vaccine and why timing is crucial with this virus. You Can Still Test Positive For COVID-19 After Getting The Vaccine https://t.co/Wg4pX3iRY1 via @getfreshtoast	0
1334093545163141120	My 9 year old sent home from school early yesterday and now has to self-isolate for 14 days as someone in her class tested positive for COVID. I know we will have to wait but the vaccine cannot come soon enough.	0
1358596101360685056	@KakashiWALDORF @jscros I thought I read somewhere that the J&amp;J vaccine kept 100% of test subjects from being hospitalized even if they got COVID. So I assumed that for the others.I could be wrong. If so, sorry.	0
1374725202718908418	I can safely say as someone who doesn’t have an immune system that can support a flu shot I’m for certain not getting the COVID vaccine for fear of having the same reaction. I got a flu vaccine when I was 6 and ended up in the hospital, I’m not risking my life again.	0
1380731686766411776	@thehill I wish people would quit using the excess death totals and use the actual number of deaths from Covid! It’s irritating 😠 These deaths are only in totals because they tested positive at autopsy, but did not die from Covid.... https://t.co/InjUOm5cVJ	0
1299570595395325952	@GerryMa30999894 @Kingsooloo @ionic_plays @workinghard64 @DenseQuincy @briantylercohen @realDonaldTrump The test only tests for Corona Virus.  It can not identify COVID. A positive test could mean you have a cold or had a cold before. Vaccines are not reliable and dangerous.  Every tested vaccine has killed at least half of the trial patients. No thanks. I’ll risk the .04% death rt	0
1368170540951801859	@PatrickChristys @talkRADIO like your earlier caller, Linda, I am recovering from Covid, &amp; a few days in hospital. I’m still not fully over it but been back home for 2 weeks. I was told that I shouldn’t have the vaccine for at least 5 months as I will have antibodies till then.	1
1374266104311390208	@DrNighatArif @BBCBreakfast So, so sorry to hear this. The message isn’t getting through. Patients of mine are asking do they have to wear a mask now they have had their two vaccines.I know of a person giving vaccinations, he had his two and is now in hospital with covid requiring NIV.	0
1347667652865642497	@DailyMailUK This does happen. I had my 1st dose of the vaccine on 22nd december. I tested positive for covid on tuesday. The vaccine reduces your chances of serious illness. Its only after both doses that they reckon you should have enough antibodies to fight off serious illness	1
1381740303384776705	@tober70986277 @RoseARosey It was admitted last Aug. Not a conspiracy at all. I could test positive today and on the weekend have a heart attack. I'm a covid stat because of my pos test within 28 days. Wake up. Truth hurt? https://t.co/siSrC494Sv	0
1384193368310173703	@Lunatic_fringe_ I know of several people in their 30’s who got COVID and now suffer from long COVID symptoms. One incredibly fit guy ended up in hospital for 2 weeks. So if lockdown could have prevented people from suffering like this until they can get the vaccine it’s the right decision	0
1383585786457509892	@CDCgov Why aren’t you stressing the fact that 78% of overweight and obese Americans either end up in the hospital or die from Covid?  I would think this information would be helpful.	0
1377755799288569858	My roommate tested positive with covid, let’s see if this vaccine will work it’s magic!! 🤞	0
1382712704972951556	@rhylanrowe It’s a weird bit for me because I went from having a 2x-3x chance of dying if I got COVID to essentially no chance of dying. I was asking people to take it seriously for me, and now I’m on the other side &amp; don’t want to be responsible for someone else dying or being hospitalized	0
1314781797973016576	I was talking to someone today who signed up to be a guinea pig for the Covid vaccine and he had a certificate saying he tested positive for antibodies.	0
1381510303863738369	@44tunafish @EBE678 @OpenGloucester @HayleyMortimer You also know as well as I do that 150k is everyone who died from Covid, and who had a positive test within 28 days.Presenting it the way you did is disingenuous.	0
1387232610141622275	Wtf... I sit in clinic with patients having tested positive for Coronavirus Antibodies. They had no idea they even got the virus. People are still questioning the vaccines. You think people are going to be honest about getting the vaccine? Please wash your hands &amp; wear a mask.	0
1382782774113878021	About the efficiency of the Turkish health system:3 PM: my PCR test samples were taken8 PM: my positive test results were delivered to me via phone call10 PM: pills were delivered to my home lPs: I am neither a Turkish citizen, nor have any insurance in #Turkey. #COVID19 https://t.co/3JZEeHnWsx	1
1387440172204056578	@dawnistired5 I got my second Moderna vaccine, coped in bed with awful side effects for 20 hours, immediately started the cleanse prepping for a colonoscopy, had a Covid-19 test (negative), went to the hospital for an endoscopy and a colonoscopy. Awaiting biopsy results.	0
1377726967739465728	"@PoliticsPollss @Starmist_ Fuck off with your bullshit Boris loving polls. ""Related"" my arse. Died of any cause within 60 days of a positive pcr test is NOT covid related."	0
1375805772920147974	😷MY #COVID19 JOURNEY😷 135 days since I tested positive...and what a surprise this morning. I was able to taste my #Coffee for the first time since November! #longhauler. https://t.co/VYWc3XcwAi	1
1378030311397806084	I have to isolate for 10 days now because someone I work with got tested positive for Covid and I won't know who it is until my isolation is over. There are 6 of us now that I have to isolate and 1 of them has it. Thanks -_-	0
1381058177001787392	@2_off_the_grid There was an article the other day from the Detroit free press I think, saying over 200 getting covid and 11 hospitalized in Michigan	0
1349110285345447937	Coronavirus updates: Feds want vaccine rollout to speed up; maskless Alabama fans celebrate; Rep. Jayapal latest lawmaker to test positive https://t.co/YlQQXP6VeW Alabama where I am has not worn mask.  They run around hot under the collar.	0
1363216966304092160	@EmilyEnid123 @drunkenny1 I’ve had mine. Got my 1st shot 1/15. Diagnosed with Covid 1/29.  2nd vaccine shot 2/12. I was achy and chills for about a day after. Now I am feeling almost 💯!	1
1361975368173903875	@timspector What’s the rationale behind waiting 28 days from a positive test before having a vaccine? Have you seen adverse side effects if covid sufferers are vaccinated too soon after infection? I was very unwell after testing positive on 4th Feb.	1
1345441291434397696	Ok another reason i won't get this shotMexican doctor hospitalized after receiving COVID-19 vaccine https://t.co/FQbkvyiEGd	0
1329082405030830085	@AdventureChrisS ..bean, by people who had tested negative prior to boarding. But we’re brewing Covid and became positive during the cruise. I hope the vaccine comes available soon as until infection numbers drop, it seems impossible to share a ship w others for a week.	0
1382698124691574797	@EmeraldRobinson @DisemSila and covid testing under some circumstances - I had the vaccine a couple months ago, but still had to be tested yesterday for covid before going to the hospital for a procedure	0
1385329524573761539	@NyrsaLyn Hi sweetheart! I’ve been sending tweets to your big guy and am keeping him in my thought for recovery. How are you doing? I know it’s hard—my hubby hot Covid and was in ICU for a spell and I got it from him/had no way to do anything. Please let me know how I can help.	0
1379435806108999692	@Voiceoverlady1 And by the way I have had covid, been vaccinated and have had a positive antibodie test	0
1339354533252788227	@EmmaDanielle4 @JDiamond1 @VP @realDonaldTrump I read that you aren't supposed to get the vaccine if you had COVID within the last 90 days. So if he tested positive 09/26, he could get it 12/26.	0
1375757179022630912	This week, thanks to @ICS_updates I was honoured to have a chance to present and express my sincere gratitude to ICU staff who have been tirelessly caring for victims of COVID and others throughout the pandemic. We discussed @ISARIC1 @ICNARC and more.https://t.co/aQBUhTfFHo	0
1369609892768710657	Going to the ER. Don’t know if the Covid Vaccine has given me an anaphylactic problem but can hardly breathe and my o2 is low and can hardly breathe	0
1374011841668657152	@VFreedoms I tested positive 2 weeks ago, done my 10 day isolation and now i'm back at work with a nice 5 to 7 months immunity to look forward to 😎 who needs a vaccine when you can just get Covid for a week and then get the same immunity a vaccine gives...... #Covid	1
1377644380874498049	@EfCovid19 @MarkDaviesUK @DrSarahJarvis 😂😂. Yes, I had a case that put me in hospital for a week, gave me pneumonia &amp; a blood clot on my lung &amp; doctors said I've have likely died had I been out of shape. It was that mild. U have a relatively rare &amp; unfortunate case. The vast majority of long covid is simple recovery	0
1379985070061191168	Going to the hospital for my EEG test really put into perspective the efforts of our outstanding and devoted health care workers during these times of the pandemic. I can't thank all the health care workers enough across all fields for their perseverance. #COVID19 #healthcare	0
1376677621841465344	@CNN Drank water from the same bottle as my colleague who had covid last summer. She tested positive the next day and I negative. After being tested biweekly by work, I tested negative 7 times in a row... still never got Covid. I’ll take my chances without the vaccine! Thnx.	0
1384552696573739010	important reporting!! throughout the pandemic it’s been hard to wrap my head around what “hospitals at capacity” and being in the hospital with COVID mean. kate’s thread here does a good job of showing what that looks like.	0
1375093697772142601	I have 2 family members in the hospital. 1 fighting for his life due to covid. 1 waiting to receive a heart transplant. Whew! The emotional stress. 😳	0
1384640053188640769	I can’t believe Ted Nugent tested positive for COVID-19... he did such a great job dodging COVID 1-18, didn’t he?	0
1381302458769629186	@TimRunsHisMouth I had Covid19. Flat out tested positive 3 separate times and has symptoms. Did absolutely nothing but take vitamin D, C, and Zinc. And was fine in 3 days.	1
1375504676372819969	One year ago today, about to turn 26, I was floated to the covid unit for the first time as a CNA and saw 2 patients code, get intubated, and transferred to ICU within 10 minutes and realized how serious this was. Today, about to turn 27, the covid unit is a regular unit again...	0
1385597140001595398	@SickMolly @billmaher let me find it for you It was a quick rant. He cited a study where people where asked: How many people covid + were hospitalized. One group said 40%The other was like 20 somethingBut the real answer is 3-5% So it really like pneumonia	0
1384575771881074688	@maggientherain Considering a loved one of mine is now in the hospital with Covid and I'm pretty scared right now as he's in his late 80s, seeing something this stupid...I'm a pacifist by nature...but I'd gladly slug this guy right now.	0
1387653851684036608	@ThurstonHealth So I did the at home coronavirus test and the health department said I have to go into public and get another test if I want their help.I did the right thing by isolating myself and now that I have a positive result I need to go around people to do the test again?	1
1320421177286750208	@14truth3 🤣😂🤣😅  because they are coding influenza as CoVid.  I can tell you people ARE being diagnosed with Influenza and Vaccine lots have been shipped and received.	0
1351910001170898949	@DailyMailUK @MailOnline I think you’ve slapped COVID vaccine on the bottle and are hoping for the best.Can you catch covid after having the vaccine-yes, can you pass it on to others-possibly, these were statements made before any variants were discovered. Is this vaccine working on people in ICU?	0
1377371968131899393	@BChaser11 @ericowensdc @aaronsibarium @EWErickson WATCH ME DUNK!The 95% efficacy means that you’re 20-times less likely to get it (it means for every 100 people in the control group infected only 5 people got it in the vaccinated group) and almost guaranteed not to be hospitalized or be seriously ill with Covid.	0
1336724174618898435	@David_G1ZQC Go ahead because i don't care. Would you rather be catching covid and end up in hospital or taking the vaccine &amp; not getting covid? Hmmm....	0
1376678471166926850	So, the plan is American citizens will be required to have a vaccine passport to travel to and from the country, but any non-citizen can illegally cross the southern border without one? Even if they test positive for covid? Am I understanding this correctly?	0
1330994850934779904	@GreatnessTaming @Cernovich Indeed, most people will be fine. Medicare is for the 65+ crowd though, hence my comment. Survivors in that bracket might be hospitalized at great cost. Medicare could just opt not to cover COVID-19 if patients refused a vaccine prior to illness, saving taxpayers a fortune.	0
1387070892287664129	@CNeocaradina @ZubyMusic I was making out with my woman who tested positive for covid, yet I never got it 🤷‍♂️😂.  This wild boogey man isn’t that wild	0
1344099867099078662	@KamalaHarris I got my moderna covid vaccine this morning.  2 months 1 day after my positive covid test.	1
1368918792231784451	@MrMostafles I work in the hospital and didnt get the vaccine. There is a lot of us with capable brains that realize we dont need a vaccination to not get sick from the exact sickness we are exposed to every day. We work in the hospital I'm pretty sure if covid was a real threat we'd have it.	0
